"Year","Block","Plot","FunctionalDiversity","GrassType","Species","PAV_Infection","fg_richness"
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Lolium multiflorum",0,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",1,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,60,"GF","C3","Secale cereale",1,2
"2022",8,60,"GF","C3","Secale cereale",1,2
"2022",8,60,"GF","C3","Secale cereale",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Echinochloa crusgalli",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",1,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Panicum miliaceum",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",1,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,61,"GF","C4","Setaria italica",0,2
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",1,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",1,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Avena fatua",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",1,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Lolium multiflorum",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",1,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,62,"GLF","C3","Secale cereale",1,3
"2022",8,62,"GLF","C3","Secale cereale",0,3
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",1,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",1,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Avena fatua",0,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",1,1
"2022",8,63,"G","C3","Lolium multiflorum",1,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",1,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Lolium multiflorum",0,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",1,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",1,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",1,1
"2022",8,63,"G","C3","Secale cereale",0,1
"2022",8,63,"G","C3","Secale cereale",1,1
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",1,3
"2022",8,64,"GLF","C4","Echinochloa crusgalli",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",1,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Panicum miliaceum",0,3
"2022",8,64,"GLF","C4","Setaria italica",1,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",1,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",8,64,"GLF","C4","Setaria italica",1,3
"2022",8,64,"GLF","C4","Setaria italica",0,3
"2022",9,65,"G","C3","Avena fatua",1,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Avena fatua",0,1
"2022",9,65,"G","C3","Lolium multiflorum",1,1
"2022",9,65,"G","C3","Lolium multiflorum",1,1
"2022",9,65,"G","C3","Lolium multiflorum",1,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Lolium multiflorum",1,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Lolium multiflorum",0,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,65,"G","C3","Secale cereale",0,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,65,"G","C3","Secale cereale",0,1
"2022",9,65,"G","C3","Secale cereale",0,1
"2022",9,65,"G","C3","Secale cereale",0,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,65,"G","C3","Secale cereale",1,1
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",0,3
"2022",9,66,"GLF","C3","Avena fatua",0,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Avena fatua",0,3
"2022",9,66,"GLF","C3","Avena fatua",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",0,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",0,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",0,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Lolium multiflorum",1,3
"2022",9,66,"GLF","C3","Secale cereale",1,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,66,"GLF","C3","Secale cereale",1,3
"2022",9,66,"GLF","C3","Secale cereale",1,3
"2022",9,66,"GLF","C3","Secale cereale",0,3
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",1,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Echinochloa crusgalli",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Panicum miliaceum",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",1,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",1,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,67,"G","C4","Setaria italica",0,1
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",1,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",0,2
"2022",9,68,"GF","C3","Avena fatua",1,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Lolium multiflorum",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",1,2
"2022",9,68,"GF","C3","Secale cereale",1,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,68,"GF","C3","Secale cereale",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Echinochloa crusgalli",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Panicum miliaceum",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",1,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,69,"GF","C4","Setaria italica",0,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",1,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",1,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",0,2
"2022",9,70,"GL","C3","Avena fatua",1,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Lolium multiflorum",1,2
"2022",9,70,"GL","C3","Lolium multiflorum",0,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,70,"GL","C3","Secale cereale",1,2
"2022",9,70,"GL","C3","Secale cereale",1,2
"2022",9,70,"GL","C3","Secale cereale",1,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,70,"GL","C3","Secale cereale",1,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,70,"GL","C3","Secale cereale",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Echinochloa crusgalli",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Panicum miliaceum",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",1,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,71,"GL","C4","Setaria italica",1,2
"2022",9,71,"GL","C4","Setaria italica",0,2
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",1,3
"2022",9,72,"GLF","C4","Echinochloa crusgalli",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Panicum miliaceum",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",1,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
"2022",9,72,"GLF","C4","Setaria italica",0,3
